place,magnitude,longitude,latitude,depth_km,time,year,month,day,energy_index,depth_score,frequency_index,mag_variability,composite_score
"32 km SSW of Murghob, Tajikistan",4.2,73.8079,37.9015,11.429,2023-10-08 06:15:08.913,2023,10,8,0.16279069767441845,0.28639504794945186,0.02654320987654321,0.3685853653991008,0.19049911345241033
"40 km S of Ashkāsham, Afghanistan",4.4,71.5013,36.3154,103.342,2023-10-08 01:51:24.129,2023,10,8,0.20930232558139528,0.02605705106240641,0.8617283950617284,0.3607963426795464,0.349321626886454
"Nicobar Islands, India region",4.2,94.2956,8.5748,10.0,2023-10-08 00:04:56.398,2023,10,8,0.16279069767441845,0.3247886905645809,0.12222222222222222,0.3633230959371888,0.22322793677332553
"Nicobar Islands, India region",4.4,94.2213,8.7033,10.369,2023-10-08 00:03:03.557,2023,10,8,0.20930232558139528,0.31395023561293317,0.09259259259259259,0.3625058495851843,0.2292673984426474
"290 km SSE of Port Blair, India",4.5,93.8804,9.2935,10.0,2023-10-07 23:57:26.766,2023,10,7,0.23255813953488325,0.3247886905645809,0.10246913580246912,0.3610162593068321,0.24236224432499642
"293 km SSE of Port Blair, India",4.6,93.8582,9.2548,10.0,2023-10-07 21:49:41.275,2023,10,7,0.2558139534883721,0.3247886905645809,0.09691358024691357,0.3619522995778306,0.2492532963604784
"38 km NE of Dipayal, Nepal",5.0,81.2055,29.5133,10.0,2023-10-07 06:00:01.972,2023,10,7,0.3488372093023251,0.3247886905645809,0.040123456790123455,0.3769674513156088,0.26986617779183114
"118 km W of Damusi, China",4.4,75.2766,37.6849,101.69,2023-10-05 15:29:01.653,2023,10,5,0.20930232558139528,0.02662339296383666,0.01851851851851852,0.37376237968608655,0.1406056487769901
"61 km NNE of Dipayal, Nepal",4.3,81.2904,29.7245,10.0,2023-10-03 23:58:04.608,2023,10,3,0.18604651162790664,0.3247886905645809,0.03888888888888889,0.37376237968608655,0.21210003088604773
"36 km NE of Dipayal, Nepal",4.4,81.1691,29.5231,10.0,2023-10-03 19:05:41.024,2023,10,3,0.20930232558139528,0.3247886905645809,0.03950617283950617,0.3737064933268743,0.22038550380354127
"35 km NE of Dipayal, Nepal",4.5,81.1706,29.5106,10.0,2023-10-03 11:53:17.879,2023,10,3,0.23255813953488325,0.3247886905645809,0.03950617283950617,0.3701573580436318,0.22799266839477567
"45 km NE of Dipayal, Nepal",4.8,81.257,29.5637,10.0,2023-10-03 11:34:10.972,2023,10,3,0.3023255813953487,0.3247886905645809,0.03950617283950617,0.3760354606646053,0.2532929884390846
"42 km S of Jurm, Afghanistan",4.4,70.8543,36.4846,192.727,2023-10-03 10:59:09.025,2023,10,3,0.20930232558139528,0.009813862094964659,0.9259259259259258,0.37264306003179964,0.3630872199634809
"17 km ENE of Dipayal, Nepal",4.2,81.1092,29.3074,10.0,2023-10-03 09:33:05.019,2023,10,3,0.16279069767441845,0.3247886905645809,0.03888888888888889,0.3691289685193853,0.20326548432732167
"25 km E of Dipayal, Nepal",4.8,81.2051,29.2397,10.0,2023-10-03 09:28:43.898,2023,10,3,0.3023255813953487,0.3247886905645809,0.037037037037037035,0.3760354606646053,0.2526757044884673
"39 km NE of Dipayal, Nepal",5.7,81.242,29.4973,13.0,2023-10-03 09:21:03.018,2023,10,3,0.511627906976744,0.25323097027115327,0.03950617283950617,0.4508072451771592,0.31987513999609907
"34 km NE of Dipayal, Nepal",4.9,81.2188,29.459,10.0,2023-10-03 08:55:50.480,2023,10,3,0.3255813953488369,0.3247886905645809,0.03950617283950617,0.45684552213278073,0.2735540325430318
"218 km NNE of Saga, China",4.1,86.3467,31.0357,10.0,2023-10-03 03:00:28.125,2023,10,3,0.13953488372092981,0.3247886905645809,0.008641975308641974,0.4628682021059976,0.20162510608653078
"28 km SE of Sarupathar, India",4.4,97.0376,26.0535,10.0,2023-10-02 14:29:30.012,2023,10,2,0.20930232558139528,0.3247886905645809,0.028395061728395062,0.4617929922044449,0.23082070085739909
"28 km S of Goālpāra, India",4.9,90.5798,25.9206,10.0,2023-10-02 12:45:15.979,2023,10,2,0.3255813953488369,0.3247886905645809,0.02345679012345679,0.4663925388913411,0.2709737393778035
"Southern Qinghai, China",4.1,96.2333,33.9769,10.0,2023-10-01 14:16:54.639,2023,10,1,0.13953488372092981,0.3247886905645809,0.005555555555555555,0.4727973747182404,0.20234287704009563
"275 km N of Qamdo, China",4.4,97.416,33.6069,10.0,2023-10-01 11:47:03.334,2023,10,1,0.20930232558139528,0.3247886905645809,0.00308641975308642,0.4727973747182404,0.22614419774064126
"277 km N of Qamdo, China",4.3,97.3249,33.6259,10.0,2023-10-01 11:34:10.037,2023,10,1,0.18604651162790664,0.3247886905645809,0.004320987654320987,0.4734066214923412,0.21840469184834396
"33 km W of Ashkāsham, Afghanistan",4.2,71.1605,36.7147,221.278,2023-09-30 08:30:17.828,2023,9,30,0.16279069767441845,0.0073783479693215765,0.982716049382716,0.4734066214923412,0.37551133674790704
"104 km ENE of Khorugh, Tajikistan",4.0,72.5538,37.9959,126.654,2023-09-28 19:22:06.560,2023,9,28,0.11627906976744162,0.019628073470631502,0.1882716049382716,0.48270404025512104,0.16507820005909848
"Nicobar Islands, India region",4.3,94.1254,9.3063,10.0,2023-09-28 07:28:10.958,2023,9,28,0.18604651162790664,0.3247886905645809,0.10061728395061728,0.48124796844280743,0.24365496796498798
"135 km NNE of Shi Yomi, India",4.0,94.6666,29.7208,10.0,2023-09-27 23:46:44.280,2023,9,27,0.11627906976744162,0.3247886905645809,0.0765432098765432,0.48085720053347947,0.21315922960890749
"71 km NNE of Muzaffarābād, Pakistan",4.5,73.8424,34.9414,10.0,2023-09-26 06:53:25.822,2023,9,26,0.23255813953488325,0.3247886905645809,0.03641975308641975,0.47248803619022983,0.24257066517849374
"74 km SE of Farkhār, Afghanistan",4.0,70.5223,36.176,100.952,2023-09-26 01:37:06.376,2023,9,26,0.11627906976744162,0.02688232657044777,0.8796296296296295,0.4545354288395355,0.33550597779455427
Bay of Bengal,4.4,88.5466,7.6226,10.0,2023-09-25 04:07:55.232,2023,9,25,0.20930232558139528,0.3247886905645809,0.0,0.4545354288395355,0.2226333009205639
"138 km NNW of Sabang, Indonesia",4.6,94.6214,6.9366,10.0,2023-09-24 21:01:37.674,2023,9,24,0.2558139534883721,0.3247886905645809,0.2506172839506173,0.45570110625753807,0.3017415432883605
"78 km SW of Ashkāsham, Afghanistan",4.3,70.9497,36.1505,98.134,2023-09-24 17:39:03.383,2023,9,24,0.18604651162790664,0.027906511948521562,0.8746913580246913,0.4563697937285358,0.3592212156223509
"149 km NNW of Sabang, Indonesia",4.8,94.6399,7.0637,10.0,2023-09-24 16:34:31.139,2023,9,24,0.3023255813953487,0.3247886905645809,0.25123456790123455,0.4577133645171163,0.31847677278239334
Myanmar,4.4,95.7323,17.5005,61.226,2023-09-23 20:23:19.849,2023,9,23,0.20930232558139528,0.049884197713169834,0.029012345679012348,0.4575764461986293,0.16161641673132826
"38 km N of Yangon, Myanmar",4.8,96.1004,17.1447,10.0,2023-09-23 14:24:34.421,2023,9,23,0.3023255813953487,0.3247886905645809,0.012345679012345678,0.4608512587801425,0.25922523469962505
"28 km SE of Jurm, Afghanistan",4.1,71.0485,36.6788,215.493,2023-09-22 13:53:51.403,2023,9,22,0.13953488372092981,0.007819937721760031,0.9845679012345678,0.45265671856463724,0.364832676826103
"33 km SSE of Jurm, Afghanistan",4.4,70.9933,36.5938,204.783,2023-09-22 02:21:45.206,2023,9,22,0.20930232558139528,0.00870300151866697,0.9629629629629629,0.4517236809379987,0.38393085721459563
"23 km W of Baghlān, Afghanistan",4.1,68.4533,36.1509,116.624,2023-09-21 06:34:25.819,2023,9,21,0.13953488372092981,0.022081802061299415,0.06604938271604938,0.4517236809379987,0.13862855763736243
"83 km NE of Khandūd, Afghanistan",4.6,73.0686,37.4019,54.312,2023-09-19 05:28:39.623,2023,9,19,0.2558139534883721,0.05726313961124289,0.16234567901234567,0.45257365466476107,0.2123231365765415
"12 km W of Narsingdi, Bangladesh",4.2,90.5926,23.9369,10.0,2023-09-17 06:49:48.834,2023,9,17,0.16279069767441845,0.3247886905645809,0.006172839506172839,0.45448947485767327,0.20789054793238587
"64 km E of Wāngjing, India",4.2,94.7033,24.5796,10.119,2023-09-17 06:37:58.353,2023,9,17,0.16279069767441845,0.3212147731856544,0.10925925925925925,0.4541676667915094,0.23272040231600127
"224 km NNE of Shi Yomi, India",4.0,94.8956,30.5044,10.0,2023-09-16 11:23:56.315,2023,9,16,0.11627906976744162,0.3247886905645809,0.07530864197530864,0.45242594785447376,0.20858589973174801
"37 km SW of Ashkāsham, Afghanistan",4.2,71.2011,36.4706,107.77,2023-09-16 06:48:25.994,2023,9,16,0.16279069767441845,0.02462388904688964,0.941358024691358,0.45459975660997914,0.3666621861121052
"13 km WSW of Ashkāsham, Afghanistan",4.1,71.3935,36.6365,112.337,2023-09-16 05:28:07.021,2023,9,16,0.13953488372092981,0.023263051972420616,0.9586419753086419,0.4590712023345673,0.3631741464727761
"87 km NE of Khandūd, Afghanistan",4.3,73.1308,37.396,72.458,2023-09-15 18:08:36.793,2023,9,15,0.18604651162790664,0.040858057562427205,0.1469135802469136,0.45242594785447354,0.17992308070027355
"43 km SSE of Khorugh, Tajikistan",4.3,71.7324,37.1262,134.028,2023-09-15 17:15:09.344,2023,9,15,0.18604651162790664,0.01805662251018887,0.7691358024691357,0.45102958241241453,0.3295688226764606
"83 km ESE of Wāngjing, India",5.0,94.8511,24.3645,110.242,2023-09-11 17:32:00.809,2023,9,11,0.3488372093023251,0.02387343083907921,0.11419753086419752,0.4624709367713731,0.2259814041973389
"202 km NNE of Shi Yomi, India",4.4,94.7822,30.3231,10.0,2023-09-10 04:01:10.909,2023,9,10,0.20930232558139528,0.3247886905645809,0.07592592592592592,0.4624709367713731,0.24280510859182103
"217 km NNE of Shi Yomi, India",4.6,94.829,30.4554,10.0,2023-09-10 00:10:51.381,2023,9,10,0.2558139534883721,0.3247886905645809,0.07530864197530864,0.4636346825441015,0.2591044192375178
"19 km ENE of Lāla, India",4.8,92.7849,24.6464,47.764,2023-09-09 10:18:30.146,2023,9,9,0.3023255813953487,0.06618069772659932,0.019135802469135803,0.4698637719146058,0.19762264432449672
"204 km NNE of Shi Yomi, India",4.8,94.8244,30.3347,34.851,2023-09-08 19:33:41.473,2023,9,8,0.3023255813953487,0.09331274197953379,0.07592592592592592,0.47326541672532313,0.21911343297353544
"14 km S of Ashkāsham, Afghanistan",4.1,71.511,36.5543,114.637,2023-09-07 18:04:00.608,2023,9,7,0.13953488372092981,0.022618414912303007,0.9277777777777777,0.47824392151773987,0.3581728457025066
"57 km ESE of Hakha, Myanmar",4.4,94.1323,22.4521,87.501,2023-09-07 04:59:22.159,2023,9,7,0.20930232558139528,0.03235836651380536,0.09382716049382715,0.47582702901299717,0.17617625005734605
"61 km E of Khorugh, Tajikistan",4.0,72.2476,37.5277,178.863,2023-09-06 03:05:33.131,2023,9,6,0.11627906976744162,0.011275408220561818,0.2858024691358025,0.4840435550760581,0.18757367701910435
"53 km E of Farkhār, Afghanistan",4.6,70.444,36.4881,203.373,2023-09-05 18:02:04.607,2023,9,5,0.2558139534883721,0.00882615368639957,0.9166666666666666,0.48505222271091397,0.39366592221583385
"50 km E of Nahrīn, Afghanistan",4.3,69.6911,36.097,114.024,2023-09-05 12:09:35.825,2023,9,5,0.18604651162790664,0.022787704853630193,0.4006172839506173,0.48456108281403965,0.24365168869293513
"36 km SSE of Khorugh, Tajikistan",4.4,71.7617,37.2064,134.059,2023-09-04 07:08:12.319,2023,9,4,0.20930232558139528,0.018050378403839572,0.7185185185185184,0.4699615574155851,0.3278922717964156
"56 km SSE of Jurm, Afghanistan",4.3,70.9751,36.3718,104.398,2023-09-04 01:38:49.714,2023,9,4,0.18604651162790664,0.02570433246915308,0.9067901234567901,0.4705389660056488,0.3688207379521004
"5 km SW of Ashkāsham, Afghanistan",4.1,71.4936,36.6512,102.322,2023-09-03 21:43:45.667,2023,9,3,0.13953488372092981,0.026404590563233896,0.9462962962962962,0.474288198832245,0.3631556608420447
"298 km SSE of Port Blair, India",4.7,93.8879,9.2199,10.0,2023-09-03 09:59:03.213,2023,9,3,0.2790697674418601,0.3247886905645809,0.09567901234567901,0.4778944046096048,0.2744755050236567
"48 km WSW of Ashkāsham, Afghanistan",4.0,71.0815,36.4444,244.47,2023-09-02 22:34:38.584,2023,9,2,0.11627906976744162,0.005817001585887542,0.9345679012345678,0.48487994957623193,0.3485258925601532
"278 km SSE of Port Blair, India",4.2,93.8627,9.4069,10.0,2023-09-01 05:27:51.913,2023,9,1,0.16279069767441845,0.3247886905645809,0.11975308641975307,0.4796829868033589,0.24006463645263376
"23 km SSW of Tagāb, Afghanistan",4.6,69.5179,34.6691,14.895,2023-08-31 16:53:12.225,2023,8,31,0.2558139534883721,0.22195025978532965,0.037654320987654324,0.48149095286243626,0.22665967184354163
"201 km S of Aqqan, China",4.5,81.8208,34.6507,10.0,2023-08-31 08:54:42.049,2023,8,31,0.23255813953488325,0.3247886905645809,0.017901234567901235,0.48016171680164194,0.23909208764057593
"32 km W of Ashkāsham, Afghanistan",4.4,71.1738,36.6357,211.373,2023-08-31 01:46:18.910,2023,8,31,0.20930232558139528,0.008149099968353899,0.9753086419753085,0.47315065682291574,0.3900928479628413
Xinjiang-Xizang border region,4.2,81.5232,35.9411,10.0,2023-08-30 23:20:26.069,2023,8,30,0.16279069767441845,0.3247886905645809,0.031481481481481485,0.3905950552186325,0.2046335454803569
"41 km N of Ishqoshim, Tajikistan",4.0,71.5795,37.1018,190.318,2023-08-29 03:02:22.966,2023,8,29,0.11627906976744162,0.010052613962302845,0.841358024691358,0.38153852283638134,0.310781112507477
"117 km ESE of Port Blair, India",4.3,93.6704,11.1246,125.227,2023-08-28 22:20:12.739,2023,8,28,0.18604651162790664,0.019953380349621727,0.07962962962962962,0.3782396668409319,0.14674798159071994
"43 km ESE of Farkhār, Afghanistan",4.8,70.3356,36.4901,202.515,2023-08-28 04:35:08.795,2023,8,28,0.3023255813953487,0.00890192822593427,0.9030864197530863,0.38886938225125184,0.392141447820815
"222 km S of Aqqan, China",4.6,81.5254,34.4965,10.0,2023-08-26 11:23:06.308,2023,8,26,0.2558139534883721,0.3247886905645809,0.022839506172839506,0.3759910225339044,0.23284058628537097
"33 km SSE of Jurm, Afghanistan",4.1,71.0049,36.5918,210.505,2023-08-26 11:21:36.084,2023,8,26,0.13953488372092981,0.008220083196635591,0.9629629629629629,0.3759910225339044,0.3480316242223107
"40 km SW of Ashkāsham, Afghanistan",4.2,71.1784,36.4588,103.804,2023-08-25 11:34:24.696,2023,8,25,0.16279069767441845,0.02590186206673234,0.9388888888888888,0.37714471222063234,0.3547461387580466
"Nicobar Islands, India region",4.2,93.8846,9.1639,10.0,2023-08-23 13:24:21.524,2023,8,23,0.16279069767441845,0.3247886905645809,0.09259259259259259,0.37823966684093174,0.21805801500147956
"Nicobar Islands, India region",4.4,93.8083,9.0904,10.0,2023-08-23 13:13:33.336,2023,8,23,0.20930232558139528,0.3247886905645809,0.09135802469135802,0.37713363585497933,0.23386253814571997
"216 km WSW of Qamdo, China",4.2,95.0584,30.4403,10.0,2023-08-22 21:09:47.028,2023,8,22,0.16279069767441845,0.3247886905645809,0.07777777777777777,0.3714641444300945,0.21333798293615025
"208 km NNE of Shi Yomi, India",4.9,94.8494,30.3642,31.914,2023-08-22 18:46:54.966,2023,8,22,0.3255813953488369,0.10245551567302091,0.07592592592592592,0.3871899650786826,0.216627343533632
"52 km ENE of Khorugh, Tajikistan",4.1,72.0545,37.7392,117.816,2023-08-21 14:12:26.659,2023,8,21,0.13953488372092981,0.02176850137517132,0.27469135802469136,0.38373289099117047,0.18051210780096666
"43 km WNW of Yenangyaung, Myanmar",4.5,94.4893,20.6207,81.737,2023-08-21 10:42:06.204,2023,8,21,0.23255813953488325,0.035249925039867555,0.024074074074074074,0.38373289099117047,0.1537862822643701
"38 km SSE of Jurm, Afghanistan",4.5,70.9438,36.5249,182.685,2023-08-21 04:40:02.617,2023,8,21,0.23255813953488325,0.01085046479004363,0.9469135802469135,0.37686770541703135,0.37736651590900316
"51 km SW of Chauk, Myanmar",4.7,94.4043,20.6364,61.128,2023-08-20 07:42:43.181,2023,8,20,0.2790697674418601,0.04997731338481691,0.024074074074074074,0.3823806394717187,0.17354436139013157
"201 km NNE of Shi Yomi, India",4.6,94.9315,30.2806,10.0,2023-08-19 23:06:55.832,2023,8,19,0.2558139534883721,0.3247886905645809,0.07716049382716049,0.3823806394717187,0.24737927573962337
Tajikistan,4.2,72.6948,37.2579,90.602,2023-08-19 19:40:44.241,2023,8,19,0.16279069767441845,0.030953275052285234,0.2425925925925926,0.38385261874722626,0.18294110390934987
"31 km S of Tezpur, India",4.8,92.845,26.3499,35.0,2023-08-19 15:20:35.313,2023,8,19,0.3023255813953487,0.09288867109513958,0.02469135802469136,0.38385261874722626,0.1927868535804137
"205 km N of Shi Yomi, India",5.0,94.7507,30.3522,10.0,2023-08-19 14:46:08.434,2023,8,19,0.3488372093023251,0.3247886905645809,0.07592592592592592,0.40358704848362303,0.2828097346509839
"65 km N of Khandūd, Afghanistan",4.2,72.3175,37.5458,192.042,2023-08-19 05:38:24.520,2023,8,19,0.16279069767441845,0.009881144974871468,0.27530864197530863,0.39669689722005474,0.1877787255065997
"65 km S of Jurm, Afghanistan",4.6,70.8513,36.2782,101.283,2023-08-19 03:43:26.360,2023,8,19,0.2558139534883721,0.026765730275874318,0.9006172839506172,0.3946381494742622,0.3805763596986924
"50 km NE of Lobuche, Nepal",4.3,87.1512,28.2888,79.496,2023-08-18 17:49:38.408,2023,8,18,0.18604651162790664,0.036485940062822526,0.050617283950617285,0.3950930517236788,0.14615604283167907
"225 km NE of Burang, China",4.4,82.939,31.6469,10.0,2023-08-18 10:06:12.181,2023,8,18,0.20930232558139528,0.3247886905645809,0.005555555555555555,0.3904666966692524,0.21441187998391031
"Nicobar Islands, India region",4.7,93.9692,9.1561,10.0,2023-08-18 07:32:38.219,2023,8,18,0.2790697674418601,0.3247886905645809,0.09074074074074073,0.39314280047769257,0.2605281965026353
"Nicobar Islands, India region",4.6,93.9337,9.0272,10.0,2023-08-18 06:40:50.838,2023,8,18,0.2558139534883721,0.3247886905645809,0.09074074074074073,0.3929727560058637,0.2523631549481402
"265 km SSE of Port Blair, India",4.7,93.9359,9.5714,10.0,2023-08-18 06:37:33.342,2023,8,18,0.2790697674418601,0.3247886905645809,0.14074074074074075,0.3949344244029872,0.2732969400914295
"174 km NNW of Sabang, Indonesia",4.3,94.7353,7.3563,96.53,2023-08-17 21:20:03.638,2023,8,17,0.18604651162790664,0.028515907770008057,0.2469135802469136,0.3862393800900406,0.19190955808750382
"16 km NW of Karīmganj, India",5.3,92.2481,24.9796,36.648,2023-08-14 14:49:48.667,2023,8,14,0.41860465116279033,0.08842215648300397,0.01111111111111111,0.4220542207948904,0.23470307792473893
"295 km SSE of Port Blair, India",4.8,93.9135,9.254,10.0,2023-08-14 11:12:21.187,2023,8,14,0.3023255813953487,0.3247886905645809,0.09691358024691357,0.4218463196144378,0.2745164691334113
"110 km WSW of Bamboo Flat, India",4.6,91.8215,11.2401,18.719,2023-08-14 10:33:27.596,2023,8,14,0.2558139534883721,0.1771347411530567,0.028395061728395062,0.42145994533708275,0.20413632624185557
"47 km SE of Farkhār, Afghanistan",4.2,70.2011,36.2423,144.421,2023-08-13 09:21:48.450,2023,8,13,0.16279069767441845,0.01611240017580247,0.8277777777777777,0.42358557343568026,0.3314871246897936
"185 km N of Nagqu, China",4.1,92.2948,33.1356,10.0,2023-08-12 20:46:20.007,2023,8,12,0.13953488372092981,0.3247886905645809,0.012962962962962963,0.4150680683208257,0.19553533293233527
"Nicobar Islands, India region",4.5,93.8372,9.5521,10.0,2023-08-10 21:25:57.660,2023,8,10,0.23255813953488325,0.3247886905645809,0.14382716049382716,0.41509825984692333,0.26081405057884965
"154 km SSE of Port Blair, India",4.1,93.4368,10.4485,116.866,2023-08-10 18:13:36.311,2023,8,10,0.13953488372092981,0.022017683046766663,0.10061728395061728,0.41975169269950346,0.14245870495659696
"137 km NE of Sarāhan, India",4.7,78.602,32.5435,14.338,2023-08-09 17:44:20.929,2023,8,9,0.2790697674418601,0.23034257701521663,0.0049382716049382715,0.4166251001459621,0.21898839578158408
Myanmar,4.3,94.4277,23.6484,125.576,2023-08-09 07:53:51.524,2023,8,9,0.18604651162790664,0.01987314278073394,0.13271604938271606,0.41061593942894176,0.16485596802497107
"Nicobar Islands, India region",4.5,93.9087,9.0073,10.0,2023-08-08 19:29:05.114,2023,8,8,0.23255813953488325,0.3247886905645809,0.09135802469135802,0.4052912842187076,0.24622572028399997
