place,magnitude,longitude,latitude,depth_km,time,year,month,day,energy_index,depth_score,frequency_index,mag_variability,composite_score,cluster
"55 km SSE of Phek, India",5.1,94.6658,25.1865,74.07,2017-03-04 02:11:53.820,2017,3,4,0.3720930232558135,0.0397842771335667,0.0814814814814814,0.5585066605077125,0.2443249968694536,1
"53 km ENE of Yairipok, India",4.1,94.5486,24.8454,65.83,2017-03-03 23:30:03.100,2017,3,3,0.1395348837209298,0.0458174434412885,0.0993827160493827,0.5557549177366679,0.1685004868354934,1
"30 km SSE of Jurm, Afghanistan",4.2,70.9461,36.6037,193.05,2017-03-02 00:37:49.560,2017,3,2,0.1627906976744184,0.00978230080942,0.961111111111111,0.557008758704916,0.3832514109719165,2
"52 km W of Bamboo Flat, India",4.1,92.2347,11.6696,29.78,2017-03-01 16:21:04.660,2017,3,1,0.1395348837209298,0.11019302342514,0.0253086419753086,0.5297008543065062,0.1621677537984135,4
"77 km NE of Bamboo Flat, India",4.5,93.2046,12.2124,67.58,2017-03-01 03:16:52.370,2017,3,1,0.2325581395348832,0.0444148717498737,0.0425925925925925,0.5197656932641195,0.1811120689124436,4
"22 km WSW of Ashk?sham, Afghanistan",4.1,71.2969,36.6038,233.11,2017-03-01 03:13:41.170,2017,3,1,0.1395348837209298,0.0065431341376407,0.96358024691358,0.5156424567565732,0.3687144230786166,2
"53 km ENE of Khorugh, Tajikistan",5.2,72.101,37.6873,127.1,2017-02-28 13:42:18.750,2017,2,28,0.3953488372093019,0.0195278874184835,0.2796296296296296,0.5405129073515564,0.2942384083880174,2
"165 km S of Port Blair, India",4.2,92.501,10.1937,32.34,2017-02-28 10:42:06.570,2017,2,28,0.1627906976744184,0.1010295164096876,0.0320987654320987,0.5361051711654835,0.1706745903213156,4
"47 km ESE of Panauti, Nepal",4.6,85.9319,27.3706,20.28,2017-02-27 04:21:41.730,2017,2,27,0.2558139534883721,0.1634699702539589,0.1790123456790123,0.5317865931853784,0.2549234516819798,0
"57 km ESE of Dhulikhel, Nepal",4.7,86.0789,27.4259,11.23,2017-02-27 03:37:45.990,2017,2,27,0.2790697674418601,0.2912039551202411,0.174074074074074,0.5287536624162054,0.2933069752656606,0
"164 km NE of Jumla, Nepal",4.7,83.5019,30.2107,10.0,2017-02-26 18:48:45.660,2017,2,26,0.2790697674418601,0.3247886905645809,0.0055555555555555,0.5300556148919434,0.2597688223684766,-1
"36 km SW of Ashk?sham, Afghanistan",4.1,71.2413,36.4545,103.82,2017-02-26 05:57:03.570,2017,2,26,0.1395348837209298,0.0258965120648948,0.9388888888888888,0.5300556148919434,0.3695419017745628,2
"38 km SSE of Farkh?r, Afghanistan",4.3,69.9842,36.2435,134.58,2017-02-24 12:50:59.750,2017,2,24,0.1860465116279066,0.017945864390187,0.6925925925925925,0.5265131203965461,0.3217278613749441,2
"37 km SSW of Chur?ch?ndpur, India",5.0,93.4825,24.0437,59.8,2017-02-24 12:02:50.650,2017,2,24,0.3488372093023251,0.0512687202324661,0.0648148148148148,0.5369460476913985,0.2316558141713438,1
"54 km S of Jurm, Afghanistan",4.2,70.9396,36.3781,120.41,2017-02-22 21:40:12.220,2017,2,22,0.1627906976744184,0.0211079652910922,0.9111111111111112,0.5369460476913985,0.370573420440307,2
"47 km SSE of Jurm, Afghanistan",4.5,70.9962,36.4616,128.88,2017-02-21 13:32:46.850,2017,2,21,0.2325581395348832,0.0191348946535927,0.9358024691358025,0.5292274702675549,0.3995138103246911,2
"41 km SSE of Jurm, Afghanistan",4.2,71.0749,36.5463,152.73,2017-02-19 00:04:52.730,2017,2,19,0.1627906976744184,0.0147471288552357,0.9537037037037036,0.5292274702675549,0.3784735728659145,2
"20 km WSW of Ashk?sham, Afghanistan",4.3,71.3213,36.6067,118.95,2017-02-16 23:20:37.560,2017,2,16,0.1860465116279066,0.0214762249162131,0.96358024691358,0.5300162087752965,0.3908828283435101,2
"73 km SE of Farkh?r, Afghanistan",4.3,70.3842,36.0715,109.03,2017-02-16 15:54:32.440,2017,2,16,0.1860465116279066,0.0242371604691102,0.8382716049382716,0.5307408129595672,0.3603545923655479,2
"11 km S of Jal?l?b?d, Afghanistan",3.7,70.467,34.3277,58.21,2017-02-14 23:58:55.410,2017,2,14,0.0465116279069768,0.0528911071898917,0.0253086419753086,0.5445168754621794,0.1175065383780689,2
"42 km SSE of Jurm, Afghanistan",4.7,70.9478,36.4952,152.22,2017-02-14 01:51:41.100,2017,2,14,0.2790697674418601,0.0148266627139133,0.941358024691358,0.5447853163041882,0.4184383879015971,2
"33 km SSW of Ashk?sham, Afghanistan",4.4,71.3808,36.4117,92.81,2017-02-13 05:57:43.470,2017,2,13,0.2093023255813952,0.0300094294872886,0.9197530864197532,0.5424800844495818,0.392068455597686,2
"16 km WNW of Nongstoin, India",4.4,91.1035,25.548,36.94,2017-02-12 04:05:33.570,2017,2,12,0.2093023255813952,0.0876712262712303,0.0216049382716049,0.5424800844495818,0.1819468677566344,13
"75 km SE of Farkh?r, Afghanistan",4.6,70.4511,36.0949,115.93,2017-02-10 04:49:01.850,2017,2,10,0.2558139534883721,0.0222671524661202,0.8641975308641975,0.5423645656591274,0.3925057394023787,2
"60 km NW of Monywa, Myanmar",4.5,94.7713,22.5372,121.0,2017-02-08 20:46:16.710,2017,2,8,0.2325581395348832,0.0209616486629784,0.0845679012345679,0.5414395280621117,0.1889936655209124,1
"36 km NW of P?palkoti, India",5.1,79.1645,30.6544,16.05,2017-02-06 17:03:06.530,2017,2,6,0.3720930232558135,0.2062952612614856,0.0098765432098765,0.5565961290026021,0.2677649286077656,25
western Xizang,4.6,83.978,32.0126,10.0,2017-02-06 05:24:39.370,2017,2,6,0.2558139534883721,0.3247886905645809,0.0086419753086419,0.5542495791888372,0.2560299870675615,-1
"46 km SW of Jurm, Afghanistan",4.2,70.4777,36.557,210.56,2017-02-05 23:21:13.100,2017,2,5,0.1627906976744184,0.008215568126978,0.9246913580246912,0.5502784732002544,0.3727452467040019,2
"227 km SE of Hotan, China",4.6,81.777,35.6969,10.0,2017-02-04 13:44:32.570,2017,2,4,0.2558139534883721,0.3247886905645809,0.032716049382716,0.5507337631150362,0.2615211331750099,34
"37 km ESE of Farkh?r, Afghanistan",4.4,70.2643,36.5013,220.96,2017-02-02 13:46:30.690,2017,2,2,0.2093023255813952,0.0074020241630959,0.8956790123456789,0.5508930256895479,0.3816600269341142,2
"193 km NE of Jumla, Nepal",5.1,83.3674,30.6877,10.0,2017-02-01 10:07:44.180,2017,2,1,0.3720930232558135,0.3247886905645809,0.0061728395061728,0.5641994389077847,0.2976028564933908,-1
"26 km SSW of Khorugh, Tajikistan",4.3,71.485,37.2534,124.69,2017-01-31 16:32:27.710,2017,1,31,0.1860465116279066,0.0200777107296829,0.7925925925925925,0.5651980947775409,0.3530635691169673,2
"196 km E of Nagqu, China",4.5,94.1235,31.5911,32.7,2017-01-31 06:16:04.290,2017,1,31,0.2325581395348832,0.0998525529854385,0.0185185185185185,0.5647026863167948,0.1956935196607176,21
"18 km WNW of Ashk?sham, Afghanistan",4.3,71.3426,36.7554,165.25,2017-01-30 23:28:27.670,2017,1,30,0.1860465116279066,0.0129476779174332,0.975925925925926,0.5656709156024885,0.3971853173709804,2
"43 km SW of Sarupathar, India",4.5,96.4968,25.9321,41.14,2017-01-29 21:36:08.190,2017,1,29,0.2325581395348832,0.0780215355327607,0.0419753086419753,0.5627166909790158,0.1958020635277454,1
"56 km SSW of Jurm, Afghanistan",4.1,70.5434,36.4089,142.71,2017-01-28 22:03:59.680,2017,1,28,0.1395348837209298,0.0164131406330732,0.9141975308641974,0.5642216504639126,0.36612312474623,2
"35 km SW of Ashk?sham, Afghanistan",4.8,71.2933,36.4309,82.93,2017-01-27 07:40:52.540,2017,1,27,0.3023255813953487,0.0346188523104983,0.9333333333333332,0.5678820155585017,0.4329843022331052,2
"48 km NNW of Khand?d, Afghanistan",4.5,72.1364,37.3601,224.37,2017-01-26 00:44:25.390,2017,1,26,0.2325581395348832,0.0071516211672505,0.3697530864197531,0.4734066214923556,0.2466325189578133,2
"14 km NE of Nahr?n, Afghanistan",4.2,69.2529,36.1491,117.37,2017-01-25 18:34:53.150,2017,1,25,0.1627906976744184,0.0218849875129222,0.2407407407407407,0.4671532368189864,0.1927061617723101,2
"13 km ESE of Khorugh, Tajikistan",4.0,71.6981,37.4409,107.71,2017-01-24 20:08:51.230,2017,1,24,0.1162790697674416,0.0246425283035458,0.482716049382716,0.4565070739535721,0.2360133799332058,2
"8 km N of Shillong, India",4.3,91.8799,25.6419,35.0,2017-01-24 12:25:38.780,2017,1,24,0.1860465116279066,0.0928886710951395,0.0166666666666666,0.4570557825221096,0.1610634808885353,13
"20 km WNW of Dera Bugti, Pakistan",4.5,68.9654,29.0978,23.64,2017-01-23 11:15:52.850,2017,1,23,0.2325581395348832,0.1399312464732262,0.0123456790123456,0.4565070739535721,0.1879406413016379,-1
"32 km S of Jurm, Afghanistan",4.0,70.8263,36.5698,181.87,2017-01-22 04:29:41.390,2017,1,22,0.1162790697674416,0.0109395893530834,0.9444444444444444,0.4647775392935722,0.3492603137620224,2
"41 km SSW of Magway, Myanmar",4.3,94.7635,19.8125,71.98,2017-01-21 21:49:18.510,2017,1,21,0.1860465116279066,0.0411855798812292,0.0166666666666666,0.461892486342667,0.1488632136581413,1
"100 km NE of Tawang, India",4.1,92.6836,28.1784,40.21,2017-01-19 19:18:36.830,2017,1,19,0.1395348837209298,0.0799887049550826,0.0086419753086419,0.4624348048179947,0.1403601000909557,18
"65 km WSW of Rikaze, China",4.1,88.2848,28.9824,10.0,2017-01-19 09:59:42.490,2017,1,19,0.1395348837209298,0.3247886905645809,0.019753086419753,0.4592167717075666,0.2038551693045439,-1
"249 km ENE of Port Blair, India",4.9,94.9698,12.2,27.49,2017-01-18 15:42:40.480,2017,1,18,0.3255813953488369,0.1197854918861126,0.0339506172839506,0.4693656389657635,0.2227923615094732,4
"19 km ESE of Farkh?r, Afghanistan",4.0,70.06,36.5035,227.49,2017-01-18 13:37:37.710,2017,1,18,0.1162790697674416,0.0069290610948069,0.8006172839506173,0.4693656389657635,0.3129891065248251,2
"50 km E of W?ngjing, India",4.5,94.5655,24.559,63.0,2017-01-18 03:03:21.970,2017,1,18,0.2325581395348832,0.0482479173472721,0.1172839506172839,0.4696414564198413,0.1932245342913243,1
"47 km SE of Mon, India",4.5,95.364,26.4049,68.8,2017-01-12 09:32:08.120,2017,1,12,0.2325581395348832,0.0434786841388425,0.0203703703703703,0.4698993326330493,0.1678425123594698,1
"69 km SSE of Zhob, Pakistan",4.3,69.7722,30.782,10.0,2017-01-12 00:53:11.110,2017,1,12,0.1860465116279066,0.3247886905645809,0.0222222222222222,0.4490990028394041,0.2192338576923787,6
"126 km NE of Thang, India",4.1,77.8343,35.679,82.09,2017-01-09 20:25:53.280,2017,1,9,0.1395348837209298,0.0350613074725732,0.0228395061728395,0.4490990028394041,0.1306772631395892,7
"42 km SSE of Shahritus, Tajikistan",5.2,68.3142,36.9069,25.83,2017-01-09 05:59:10.000,2017,1,9,0.3953488372093019,0.1277627001132276,0.0506172839506172,0.4747811671366568,0.2541842641097154,2
"12 km WSW of Jahanian Shah, Pakistan",4.5,72.156,31.7739,10.0,2017-01-08 13:31:26.230,2017,1,8,0.2325581395348832,0.3247886905645809,0.0018518518518518,0.470183721558055,0.2335830426750255,-1
"43 km WNW of Kunduz, Afghanistan",4.9,68.4194,36.8955,14.04,2017-01-07 23:19:47.200,2017,1,7,0.3255813953488369,0.2350877894166139,0.0574074074074074,0.479404233001137,0.2589879225282687,2
"159 km NNW of Sabang, Indonesia",4.4,94.8709,7.2571,202.12,2017-01-05 20:28:54.050,2017,1,5,0.2093023255813952,0.008937027969684,0.2469135802469136,0.4742793911701858,0.2083603746831656,4
"6 km SW of Khorugh, Tajikistan",4.6,71.4964,37.4495,34.37,2017-01-05 07:52:59.040,2017,1,5,0.2558139534883721,0.0947061063622283,0.5617283950617283,0.4494244403110565,0.3210571751235779,2
"82 km SSE of Mawlaik, Myanmar",4.6,94.7422,22.9682,123.35,2017-01-04 14:28:07.760,2017,1,4,0.2558139534883721,0.020392640883197,0.1024691358024691,0.4479347960394655,0.1874405472982666,1
"194 km NW of Saga, China",4.7,83.7309,30.4946,10.0,2017-01-04 14:12:52.310,2017,1,4,0.2790697674418601,0.3247886905645809,0.0061728395061728,0.4498425139694341,0.2478911782177545,-1
"45 km W of Mogok, Myanmar",4.2,96.0688,22.8948,13.0,2017-01-04 12:41:18.010,2017,1,4,0.1627906976744184,0.2532309702711532,0.0203703703703703,0.4494244403110565,0.1927907453930858,1
"25 km S of Jurm, Afghanistan",4.2,70.8618,36.6388,207.12,2017-01-04 01:26:09.380,2017,1,4,0.1627906976744184,0.0085025583021581,0.9604938271604938,0.4485405606900015,0.3665069246552096,2
"34 km N of Ziro, India",4.4,93.8486,27.9089,18.03,2017-01-03 19:32:26.800,2017,1,3,0.2093023255813952,0.1838792683297388,0.0074074074074074,0.4435111956504043,0.1876041622353355,-1
"37 km SSE of Mawlaik, Myanmar",5.1,94.5035,23.3168,88.62,2017-01-03 18:49:53.560,2017,1,3,0.3720930232558135,0.0318401241263978,0.1216049382716049,0.4626876692382279,0.2379969741247695,1
"6 km SW of Taloqan, Afghanistan",4.4,69.4841,36.6919,10.0,2017-01-03 15:54:31.010,2017,1,3,0.2093023255813952,0.3247886905645809,0.328395061728395,0.4484939924571604,0.3038258508953064,2
"18 km ENE of ?mb?sa, India",5.7,92.0177,24.0151,32.0,2017-01-03 09:09:02.080,2017,1,3,0.511627906976744,0.1021646718739172,0.0111111111111111,0.5134992816295575,0.284413605432551,-1
"47 km S of Jurm, Afghanistan",4.1,70.7431,36.4405,205.82,2017-01-02 16:51:07.560,2017,1,2,0.1395348837209298,0.0086134995288559,0.924074074074074,0.5187439963221994,0.3598207021513878,2
"65 km NNE of Muzaffar?b?d, Pakistan",4.2,73.8226,34.8833,24.52,2017-01-02 07:16:47.530,2017,1,2,0.1627906976744184,0.1347906056475489,0.0345679012345679,0.5187439963221994,0.1771279703549055,15
"13 km SSW of Ashk?sham, Afghanistan",4.2,71.474,36.5673,107.0,2017-01-01 22:06:44.630,2017,1,1,0.1627906976744184,0.0248646653841034,0.937037037037037,0.5204082521610547,0.3755134076154898,2
"23 km SSE of Khorugh, Tajikistan",4.7,71.6407,37.2871,108.45,2016-12-30 10:43:45.870,2016,12,30,0.2790697674418601,0.0244140723814492,0.719753086419753,0.52169099567015,0.361969857655474,2
"33 km W of Ashk?sham, Afghanistan",4.1,71.164,36.6703,209.12,2016-12-29 22:46:26.260,2016,12,29,0.1395348837209298,0.0083345600556935,0.982716049382716,0.5031696544012494,0.3720753098221152,2
"65 km W of Pathein, Myanmar",4.4,94.12,16.7482,14.89,2016-12-29 05:52:03.910,2016,12,29,0.2093023255813952,0.2220229777202751,0.0086419753086419,0.5011481996903986,0.2060942821642774,-1
"179 km NNW of Sabang, Indonesia",4.4,94.4877,7.2815,22.86,2016-12-29 05:05:33.520,2016,12,29,0.2093023255813952,0.1448047291000837,0.2580246913580247,0.5011481996903986,0.2491353990215752,4
"53 km S of Farkh?r, Afghanistan",4.9,69.819,36.0937,118.41,2016-12-28 14:25:51.150,2016,12,28,0.3255813953488369,0.0216147118410044,0.5037037037037037,0.5085537741947027,0.3215661583874753,2
"186 km NNW of Bamboo Flat, India",4.4,92.327,13.341,28.8,2016-12-27 21:21:53.720,2016,12,27,0.2093023255813952,0.1141176393203958,0.0475308641975308,0.5081264594397052,0.1898869087489258,4
"28 km NNW of Farkhor, Tajikistan",4.3,69.2966,37.7379,34.43,2016-12-27 18:19:29.820,2016,12,27,0.1860465116279066,0.0945302326216125,0.037037037037037,0.5092761054408214,0.1743995123005529,2
"119 km N of Bamboo Flat, India",4.3,92.9305,12.763,35.0,2016-12-27 10:50:19.090,2016,12,27,0.1860465116279066,0.0928886710951395,0.0524691358024691,0.493275986665788,0.1754471287940376,4
"65 km NNE of Khand?d, Afghanistan",4.4,72.4873,37.5259,71.06,2016-12-27 08:45:05.300,2016,12,27,0.2093023255813952,0.041828187207963,0.2537037037037037,0.4924284036714006,0.2210030472321151,2
"28 km ENE of Muzaffar?b?d, Pakistan",4.3,73.7599,34.4738,49.03,2016-12-27 07:17:15.420,2016,12,27,0.1860465116279066,0.0642745355726779,0.028395061728395,0.4907373583167123,0.1618942821425424,15
"91 km NW of Monywa, Myanmar",4.2,94.5877,22.763,104.09,2016-12-26 17:25:42.030,2016,12,26,0.1627906976744184,0.0258064764823008,0.1030864197530864,0.4923011403608086,0.1630451392990145,1
"30 km ESE of Jurm, Afghanistan",4.1,71.1207,36.7219,239.4,2016-12-25 07:58:54.810,2016,12,25,0.1395348837209298,0.00613259725569,0.9845679012345678,0.4970890328714014,0.3710756888556001,2
"109 km NW of Bamboo Flat, India",4.4,91.9315,12.3232,27.78,2016-12-23 04:56:16.820,2016,12,23,0.2093023255813952,0.1184863077126003,0.0209876543209876,0.4778332128658196,0.1797992863917583,4
"40 km SW of Ashk?sham, Afghanistan",4.3,71.2111,36.428,106.03,2016-12-20 21:32:48.990,2016,12,20,0.1860465116279066,0.0251729120697977,0.9314814814814816,0.4778332128658196,0.37595485938746,2
"southern Xinjiang, China",5.6,84.9583,37.1442,10.0,2016-12-20 10:04:39.360,2016,12,20,0.4883720930232555,0.3247886905645809,0.0030864197530864,0.5338798325990167,0.3329809850274088,-1
"21 km N of Rawala Kot, Pakistan",4.5,73.8062,34.0507,36.07,2016-12-17 17:25:58.040,2016,12,17,0.2325581395348832,0.0899434720348155,0.0314814814814814,0.5331594945975459,0.1917255114059152,15
"35 km S of Jurm, Afghanistan",4.5,70.8246,36.5432,191.45,2016-12-17 03:50:05.450,2016,12,17,0.2325581395348832,0.0099396789400998,0.9376543209876542,0.5331594945975459,0.3982677730087795,2
"31 km SE of Jurm, Afghanistan",4.2,71.0743,36.6559,212.1,2016-12-15 09:55:15.060,2016,12,15,0.1627906976744184,0.0080900924131276,0.9802469135802468,0.5308116450362305,0.3836827424398247,2
"85 km E of Falam, Myanmar",4.3,94.5033,22.7969,97.7,2016-12-15 03:44:13.010,2016,12,15,0.1860465116279066,0.0280694437686659,0.1061728395061728,0.5266638439675435,0.1776764264836085,1
"southern Xinjiang, China",4.3,84.8527,36.5127,13.17,2016-12-14 00:51:17.520,2016,12,14,0.1860465116279066,0.2500831712368387,0.0080246913580246,0.5272663073955264,0.2087331908278121,-1
"65 km SE of Farkh?r, Afghanistan",4.6,70.4468,36.2316,93.88,2016-12-12 11:14:42.240,2016,12,12,0.2558139534883721,0.0295678428447316,0.8814814814814814,0.5259971605137472,0.3961967888795455,2
"34 km S of Jurm, Afghanistan",4.2,70.9003,36.5628,205.77,2016-12-12 00:05:41.100,2016,12,12,0.1627906976744184,0.0086177943581349,0.9524691358024692,0.5204724644201877,0.3753193463892256,2
"9 km E of Khorugh, Tajikistan",4.6,71.6641,37.4749,118.73,2016-12-11 23:47:25.950,2016,12,11,0.2558139534883721,0.0215324947209845,0.4648148148148148,0.5204483857514222,0.2891889689675934,2
"57 km SSE of Mawlaik, Myanmar",4.4,94.5533,23.146,89.75,2016-12-11 20:32:32.210,2016,12,11,0.2093023255813952,0.0313297568359788,0.1098765432098765,0.5204724644201876,0.1866282586279803,1
"52 km SW of Jurm, Afghanistan",4.3,70.4956,36.473,140.03,2016-12-09 17:53:22.590,2016,12,9,0.1860465116279066,0.0168988676508711,0.9172839506172838,0.5130760857505693,0.3756233964993914,2
"26 km NNE of Pul-e ‘Alam, Afghanistan",4.2,69.1294,34.2167,18.64,2016-12-08 14:34:51.910,2016,12,8,0.1627906976744184,0.1778840427931449,0.0203703703703703,0.5147586667226919,0.183754147485329,2
"30 km NE of Pul-e ‘Alam, Afghanistan",4.6,69.276,34.1753,10.0,2016-12-08 10:01:59.840,2016,12,8,0.2558139534883721,0.3247886905645809,0.0216049382716049,0.5102348940626267,0.2526685250393706,2
"83 km E of W?ngjing, India",4.3,94.8888,24.6052,99.72,2016-12-08 09:32:56.890,2016,12,8,0.1860465116279066,0.0273230389026516,0.0999999999999999,0.5058275870937028,0.1728211768594856,1
"53 km ESE of Mawlaik, Myanmar",4.6,94.8822,23.447,35.56,2016-12-08 07:46:22.410,2016,12,8,0.2558139534883721,0.0913257563030917,0.1049382716049382,0.4987669186689412,0.2134159284982789,1
"41 km SW of Ashk?sham, Afghanistan",5.0,71.1604,36.454,87.51,2016-12-08 00:07:34.110,2016,12,8,0.3488372093023251,0.0323541460716421,0.937037037037037,0.5009397683187483,0.4395817842807957,2
"4 km SSE of Ishqoshim, Tajikistan",4.2,71.6327,36.6826,281.02,2016-12-06 18:13:29.150,2016,12,6,0.1627906976744184,0.0038776122073172,0.9012345679012344,0.5042063406569786,0.3588857403117311,2
"79 km SSW of Jurm, Afghanistan",4.3,70.6392,36.1657,104.28,2016-12-05 01:13:26.380,2016,12,5,0.1860465116279066,0.0257433949411609,0.882716049382716,0.5054640864615314,0.3680507531199662,2
"104 km N of Nagqu, China",5.2,92.116,32.4198,10.0,2016-12-04 21:34:23.310,2016,12,4,0.3953488372093019,0.3247886905645809,0.019753086419753,0.5249478044344817,0.3032497079345114,20
"40 km NNW of Ishqoshim, Tajikistan",4.3,71.3742,37.0311,97.14,2016-12-04 05:50:30.310,2016,12,4,0.1860465116279066,0.0282818077129745,0.9450617283950616,0.5202476868392345,0.3864893161226615,2
"123 km SW of Port Blair, India",4.7,91.886,10.9345,10.0,2016-12-03 19:42:11.180,2016,12,3,0.2790697674418601,0.3247886905645809,0.0351851851851851,0.5014815096934523,0.2628901139961104,4
"18 km NE of Dh?rchula, India",5.2,80.6321,29.979,31.96,2016-12-01 16:52:50.110,2016,12,1,0.3953488372093019,0.1022997592638994,0.0364197530864197,0.5218831352613436,0.2513344414000369,8
"26 km ESE of Jurm, Afghanistan",4.6,71.0964,36.7509,230.42,2016-12-01 06:46:34.740,2016,12,1,0.2558139534883721,0.0067255184113784,0.9888888888888888,0.5157720599398061,0.4158042945369679,2
"17 km W of Namche Bazar, Nepal",5.4,86.5319,27.8015,10.0,2016-11-27 23:35:21.020,2016,11,27,0.4418604651162787,0.3247886905645809,0.1604938271604938,0.5469051859808708,0.3580075701190968,0
